"login twice, if not it will not work. it has been like this for more than a year. it",,
is tiring.,want to login,0
it requires too much space and requires updating almost every time i want,,
to use it.,updating app is time consuming,0
"the app is good, but it still has some usability issues that need to be",,
adjusted,app is not good,0
can someone please explain to me why i can not watch all the season like,,
before?,unable to load the episodes list,0
such a worst app i had ever seen before,poor quality of the application,1
it is annoying because basically i can not enjoy hulu unless I am home.,hulu has become bad,0
so much content to choose from!,app has very good content,0
"having trouble getting into meetings (hosts, participants, etc.)",want to enter meetings,0
video playback setting is set to 1080p .,want 144p video quality option,0
after sometime my iphone xs getting overheat when i joined a meeting and,,
iphone restarting automatically.,app heats up the device,0
are subtitled in romanian?,subtitles are bad,0
sometimes does not work correctly when playing on my tv,unable to use app on the tv,0
could be smart downloads like on netflix but overall it is super,netflix is better,0
"when i enter the update option, it only appears open.",want to start application,0
there is no problem with using it. the main point is that many korean dramas,,
"are broadcast exclusively, and there is a subscription price",want to use subscription,0
seriously i love this app. dolby vision and imax enhanced is,app is good for movies,0
waste of money !,app subscription is not worthy,0
"all went very well until my retirement, when i wished to switch my account to",,
my personal email since my business email was being closed.,want to change email address,1
great.I am happy with app,latest update is good,0
"not only it crashes every time a commercial is about to start, it also has",,
trouble keeping track of where in the timeline where the commercial started.,unable to play video after advertisement,0
all the movies and tv shows i grew up watching are on here.,good for watching childhood movies,0
